"","case_order","children","age","income","outage_sec_perweek","email","contacts","yearly_equip_failure","tenure","monthly_charge","bandwidth_gb_year","item1","item2","item3","item4","item5","item6","item7","item8","churn","area_rural","area_suburban","area_urban","marital_divorced","marital_married","marital_never_married","marital_separated","marital_widowed","gender_female","gender_male","gender_nonbinary","techie_no","techie_yes","contract_month_to_month","contract_one_year","contract_two_year","port_modem_no","port_modem_yes","tablet_no","tablet_yes","internet_service_dsl","internet_service_fiber_optic","internet_service_none","phone_no","phone_yes","multiple_no","multiple_yes","online_security_no","online_security_yes","online_backup_no","online_backup_yes","device_protection_no","device_protection_yes","tech_support_no","tech_support_yes","streaming_tv_no","streaming_tv_yes","streaming_movies_no","streaming_movies_yes","paperless_billing_no","paperless_billing_yes","payment_method_bank_transfer_automatic","payment_method_credit_card_automatic","payment_method_electronic_check","payment_method_mailed_check"
"11",8.07371464110986,0.693147180559945,4.35670882668959,11.2685392525086,2.36440307306343,2.07944154167984,1.09861228866811,0.693147180559945,2.03839855920187,5.09679464154512,7.17634628163065,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,"Yes",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
"12",8.83695515733143,0,3.78418963391826,9.96334340833945,2.64447974457219,2.30258509299405,1.09861228866811,0.693147180559945,4.23539712066929,5.55542746742552,8.8190592565992,1.6094379124341,1.6094379124341,1.79175946922805,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,"No",0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
"13",7.95542508891267,0.693147180559945,3.2188758248682,10.9374592704153,2.39636756098616,2.83321334405622,1.09861228866811,0,1.52620455337506,5.34060356859308,6.84254622215241,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.79175946922805,0.693147180559945,1.09861228866811,1.09861228866811,"Yes",0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
"14",8.1056094022999,1.6094379124341,3.95124371858143,10.2825570070358,2.29544294849214,2.39789527279837,1.09861228866811,0.693147180559945,2.08077178151837,5.58404878771605,7.17745933882048,1.6094379124341,1.79175946922805,1.79175946922805,1.09861228866811,1.94591014905531,1.38629436111989,1.38629436111989,1.09861228866811,"Yes",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
"15",7.49331724886215,1.09861228866811,3.40119738166216,11.0132410468429,2.69658555042532,2.56494935746154,0,0.693147180559945,2.22448902258383,5.18451924307218,7.44834043280366,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,"No",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
"16",6.42648845745769,0,3.95124371858143,10.223356282072,1.9025302958233,2.83321334405622,1.09861228866811,0.693147180559945,1.50051560266754,5.2255497242124,7.0380548496414,1.09861228866811,1.38629436111989,1.38629436111989,1.09861228866811,1.94591014905531,1.09861228866811,1.09861228866811,1.09861228866811,"Yes",0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1
"17",8.51278348292754,0.693147180559945,3.2188758248682,7.78588297816178,2.66735944796943,2.83321334405622,0,0,2.29559904730321,5.48527358336053,7.25885550793172,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,1.09861228866811,1.79175946922805,1.79175946922805,1.6094379124341,"Yes",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
"18",9.07004328643746,2.07944154167984,3.76120011569356,10.2452468593659,2.65224146427363,2.63905732961526,0,0,4.05674272464901,5.45377205293192,8.6859357635203,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.09861228866811,"Yes",0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
"19",7.06219163228656,0,4.29045944114839,8.50063892248669,2.91740993132784,2.56494935746154,0.693147180559945,1.09861228866811,0.726968287233348,5.15610319316063,6.22649993066795,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,"Yes",1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1
"20",8.97246382105991,1.38629436111989,4.23410650459726,11.6337155305326,2.23411330000782,2.99573227355399,0,0.693147180559945,4.26973968657021,4.93064358512226,8.70917881102987,1.38629436111989,1.09861228866811,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
"21",8.1146238864201,1.79175946922805,3.40119738166216,11.2515921289134,2.81853138373785,2.484906649788,0,0.693147180559945,1.73567295129061,5.17035216816755,7.25842130196188,1.6094379124341,1.79175946922805,1.94591014905531,1.79175946922805,1.38629436111989,1.79175946922805,1.6094379124341,1.38629436111989,"No",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0
"22",8.1797604936999,1.38629436111989,3.2188758248682,10.0149949374248,2.5250820353017,2.70805020110221,1.09861228866811,0,3.04215678462847,5.26521807917917,7.63253785998558,1.79175946922805,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,1.6094379124341,"No",0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
"23",9.09526616413072,0.693147180559945,4.02535169073515,10.5168759017925,1.21046101032134,2.30258509299405,0.693147180559945,0,3.9740676068315,4.53748153506421,8.47302182693019,1.09861228866811,1.38629436111989,1.09861228866811,1.79175946922805,1.79175946922805,1.38629436111989,1.09861228866811,1.09861228866811,"No",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
"24",8.3986348552921,0.693147180559945,4.29045944114839,11.0287138587458,2.28899547094677,2.19722457733622,0.693147180559945,0,1.76640798546307,5.21212365517874,6.52264093130009,1.6094379124341,1.6094379124341,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,"No",0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
"25",9.14206153122289,0,2.99573227355399,10.0557634761056,2.64007181485105,2.89037175789616,0.693147180559945,0.693147180559945,3.99897324721572,4.9306522513094,8.51220364731819,1.38629436111989,0.693147180559945,1.6094379124341,1.09861228866811,1.38629436111989,1.38629436111989,1.79175946922805,1.6094379124341,"No",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
"26",5.50125821054473,0.693147180559945,4.17438726989564,11.6786353080839,1.95877078682288,2.484906649788,1.09861228866811,0,2.72152530471799,5.03345528613402,7.57496153438368,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.09861228866811,1.38629436111989,1.09861228866811,"Yes",1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"27",9.11679862756782,0.693147180559945,3.25809653802148,10.0805854899549,1.82413953069097,2.56494935746154,0,0,4.04731130378954,5.22572678104223,8.55043727311256,1.09861228866811,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.6094379124341,"No",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0
"28",8.84448051846038,0,3.13549421592915,11.0930900975001,2.22239848330044,2.30258509299405,0.693147180559945,0,4.20271140434857,5.03341062271733,8.74990200903994,1.09861228866811,1.38629436111989,1.6094379124341,1.38629436111989,1.79175946922805,1.09861228866811,1.38629436111989,1.38629436111989,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0
"29",9.19156521664985,1.09861228866811,4.20469261939097,10.6683438123485,2.55832438378216,2.70805020110221,1.09861228866811,0,4.10114852931812,4.87513243559981,8.63474686299291,1.79175946922805,1.79175946922805,1.79175946922805,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,"No",0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
"30",7.48324441607385,1.38629436111989,2.99573227355399,10.2288667020354,2.38968230506641,2.63905732961526,0.693147180559945,0,3.11848671172993,5.45371311381419,7.99143161320755,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,"Yes",0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
"31",8.46041117731725,1.09861228866811,3.98898404656427,10.3967895301545,2.33295492548493,2.39789527279837,0,0,1.30300323721738,4.83610808232104,5.86670150900136,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,1.09861228866811,1.79175946922805,1.79175946922805,1.6094379124341,"No",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
"32",8.38389034410182,1.6094379124341,3.25809653802148,10.3197567523525,2.49710445318165,2.63905732961526,1.38629436111989,0.693147180559945,1.04704562358486,5.03363997887261,6.658696920746,1.6094379124341,1.79175946922805,1.79175946922805,1.6094379124341,1.79175946922805,1.6094379124341,1.09861228866811,1.6094379124341,"Yes",1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0
"33",8.42420032456707,1.38629436111989,4.21950770517611,10.2083419578553,1.85501216404517,2.30258509299405,0,0,1.44608993348743,4.7746766457352,6.30334989445617,1.6094379124341,1.79175946922805,1.6094379124341,1.09861228866811,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,"No",0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
"34",8.0802374162167,1.38629436111989,4.40671924726425,11.1755701185223,2.32874365494565,2.39789527279837,1.09861228866811,0,2.46105699430943,5.55548082253394,7.63167597954044,1.79175946922805,1.79175946922805,1.79175946922805,1.6094379124341,1.6094379124341,1.6094379124341,1.09861228866811,1.6094379124341,"Yes",0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
"35",5.78689738136671,1.6094379124341,4.21950770517611,11.1587489687387,2.27239575496759,2.484906649788,0,0,2.54524526521831,5.25293833783517,7.58702140645733,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,"Yes",0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
"36",9.15525040565822,1.6094379124341,3.61091791264422,11.4927028594956,2.33411282939834,2.99573227355399,0.693147180559945,1.09861228866811,4.05660617654506,4.73140716393957,8.49702435372922,1.79175946922805,1.6094379124341,1.38629436111989,1.6094379124341,1.09861228866811,1.6094379124341,1.79175946922805,1.6094379124341,"No",0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
"37",3.89182029811063,1.38629436111989,3.78418963391826,10.5283326051337,2.37490937335782,2.484906649788,0.693147180559945,0,2.34441260539571,5.27814632199455,7.1024501076484,1.6094379124341,1.79175946922805,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,"Yes",0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
"38",9.15978364835903,1.09861228866811,4.20469261939097,11.4876116569779,2.47727174460005,2.56494935746154,0.693147180559945,0,3.99596057978978,4.83633984178116,8.41990495176082,1.09861228866811,1.09861228866811,1.09861228866811,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,"No",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
"39",9.01821087419114,0,3.66356164612965,10.1793764834517,2.00756496273092,2.56494935746154,0,0,4.16892948014292,5.14129974764218,8.61334473444796,1.6094379124341,1.79175946922805,1.38629436111989,1.6094379124341,1.38629436111989,1.79175946922805,1.79175946922805,1.79175946922805,"No",0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
"40",8.91489490890657,0,4.47733681447821,9.57202285722596,2.46512817220021,2.63905732961526,0,1.09861228866811,4.09095164611988,4.83599853347167,8.45473812291647,1.6094379124341,1.79175946922805,1.6094379124341,1.38629436111989,1.79175946922805,1.09861228866811,1.38629436111989,1.38629436111989,"No",0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
"41",9.00282407654767,1.6094379124341,3.49650756146648,10.66046620746,2.19441129041964,2.56494935746154,0,0.693147180559945,3.75376322814487,5.23967820989053,8.40397791529417,1.6094379124341,1.79175946922805,1.38629436111989,1.38629436111989,1.38629436111989,1.79175946922805,1.6094379124341,1.94591014905531,"No",0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
"42",7.93056585423396,0.693147180559945,3.49650756146648,11.318243512248,2.52421469887098,2.484906649788,0,0,2.63577695506512,4.93064214075044,7.28799507397353,0.693147180559945,1.09861228866811,1.09861228866811,1.6094379124341,1.38629436111989,1.38629436111989,0.693147180559945,1.09861228866811,"No",1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
"43",8.92572027356022,0,4.06044301054642,10.3532945331195,2.63386171288664,2.94443897916644,0.693147180559945,1.09861228866811,4.26479229220785,5.11185826189606,8.78708238995589,1.79175946922805,1.6094379124341,1.6094379124341,1.38629436111989,1.94591014905531,1.09861228866811,1.09861228866811,1.38629436111989,"No",1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
"44",9.16607495567817,1.38629436111989,3.76120011569356,9.33436610361723,2.15232832205374,2.89037175789616,0.693147180559945,0,4.12719002865825,5.22556923861769,8.61121683489659,1.6094379124341,1.6094379124341,1.79175946922805,1.09861228866811,1.79175946922805,1.38629436111989,1.38629436111989,1.79175946922805,"No",0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
"45",8.8305430106166,1.6094379124341,4.12713438504509,10.2796330098038,2.57846529655352,2.484906649788,0.693147180559945,0,4.19750761522643,5.17060387421599,8.67394966486955,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.79175946922805,1.38629436111989,1.38629436111989,1.6094379124341,"No",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0
"46",8.54383512236266,1.6094379124341,4.35670882668959,11.2222788693253,2.59222325106233,2.70805020110221,1.09861228866811,0,4.23417519788999,5.15600755611193,8.76653712966733,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,1.79175946922805,"No",0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
"47",7.76599307940768,2.07944154167984,4.23410650459726,9.61943621431803,2.81290198737919,2.70805020110221,0.693147180559945,0.693147180559945,1.17107712590044,4.98333740739122,6.19368322571213,1.79175946922805,1.79175946922805,1.79175946922805,1.94591014905531,0.693147180559945,1.94591014905531,1.79175946922805,1.79175946922805,"No",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
"48",8.83127373772255,0,3.49650756146648,10.5355518344118,2.77622335893793,2.484906649788,1.09861228866811,0,4.28214607658384,5.01686783142256,8.79069018004668,1.09861228866811,0.693147180559945,1.09861228866811,1.38629436111989,1.6094379124341,1.09861228866811,0.693147180559945,0.693147180559945,"No",0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
"49",6.73459165997295,1.38629436111989,4.06044301054642,10.5219200769468,1.89382485389989,2.484906649788,0,0,1.66962050226291,5.06565108007359,6.3565368097441,1.6094379124341,1.79175946922805,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,"No",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
"50",8.89754559870933,1.09861228866811,4.18965474202643,10.228133345934,2.42398203506153,2.56494935746154,0,0.693147180559945,4.24239337776839,5.25293812855026,8.79084217783837,1.38629436111989,1.38629436111989,0.693147180559945,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.79175946922805,"No",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
"51",8.70996000607173,0.693147180559945,4.43081679884331,10.886736313676,2.82836632208361,2.39789527279837,0.693147180559945,0.693147180559945,4.13739990097151,5.29063896291263,8.67773376852479,1.09861228866811,1.09861228866811,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,0.693147180559945,1.09861228866811,"Yes",0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0
"52",8.98080141357311,0,4.23410650459726,10.6886659064663,2.62783242254911,2.63905732961526,0,1.09861228866811,4.26465763829141,5.41000452671813,8.80441485174462,1.6094379124341,1.79175946922805,1.6094379124341,1.38629436111989,1.79175946922805,1.6094379124341,1.6094379124341,1.09861228866811,"No",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
"53",8.22496747891458,1.6094379124341,4.11087386417331,10.2714473819583,1.89805589678368,1.6094379124341,1.38629436111989,0,3.04031311475034,5.09663743976101,7.62598523210771,1.09861228866811,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
"54",8.39457347786833,0.693147180559945,3.52636052461616,9.10454420588093,1.77772426830837,2.39789527279837,0.693147180559945,0,2.780321249048,5.54578468194857,7.62996559332924,1.6094379124341,1.6094379124341,1.79175946922805,1.09861228866811,1.79175946922805,1.6094379124341,1.6094379124341,1.6094379124341,"Yes",0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0
